596442.0	144000.0	575180	902	196	24	12
662180.0	114000.0	642002	1038	149	19	11
677088.0	108000.0	654565	1027	149	18	13
749548.0	78000.0	728498	982	145	13	12
925108.0	0.0	895178	706	200	0	20
469950.0	216000.0	448941	753	137	36	13
478678.0	210000.0	455939	763	177	35	14
481651.0	198000.0	464543	724	124	33	10
508899.0	192000.0	486209	950	195	32	13
518233.0	186000.0	498856	621	156	31	12
523586.0	180000.0	502185	949	188	30	12
525396.0	174000.0	506067	861	152	29	11
550432.0	156000.0	528797	1027	175	26	12
590511.0	150000.0	569892	1251	197	25	10
604383.0	138000.0	583456	931	156	23	12
625817.0	132000.0	608817	1012	95	22	9
649002.0	126000.0	627537	1017	165	21	12
703838.0	102000.0	683758	1028	145	17	11
706450.0	96000.0	684029	913	188	16	13
744857.0	84000.0	720036	913	188	14	15
729864.0	90000.0	704654	998	185	15	15
765628.0	72000.0	740283	1025	185	12	15
777122.0	66000.0	750577	1025	185	11	16
799145.0	60000.0	771400	1025	185	10	17
809283.0	54000.0	783923	1028	185	9	15
825464.0	48000.0	797564	1056	185	8	17
835096.0	42000.0	808396	1056	185	7	16
881820.0	36000.0	854705	1139	185	6	16
