136606	174	138	3	6	969	174	1130	0.375	
124523	147	92	9	5	885	107	929	0.35	
122281	147	92	10	6	842	108	946	0.41666666666666663	
169143	101	151	0	11	759	150	1444	0.5227272727272727	
162085	82	151	1	9	720	144	1400	0.5277777777777778	
158350	101	151	1	9	751	156	1408	0.4722222222222222	
158266	101	151	1	9	752	156	1408	0.4722222222222222	
157738	32	151	0	9	916	143	1250	0.5	
146669	35	124	2	7	860	139	1145	0.4285714285714286	
141441	29	69	3	5	881	145	1070	0.19999999999999996	
139241	126	66	2	5	1034	162	1133	0.35	
137943	126	125	2	5	1052	158	1174	0.30000000000000004	
137337	126	66	3	5	1013	159	1101	0.35	
136414	126	69	3	5	1018	150	1105	0.30000000000000004	
133644	126	125	3	5	1043	157	1124	0.30000000000000004	
131945	25	88	6	6	804	132	1023	0.41666666666666663	
125688	130	93	6	4	981	161	1041	0.3125	
153061	113	138	0	8	932	171	1309	0.46875	
151405	113	138	0	8	967	167	1278	0.46875	
148853	113	138	0	7	967	177	1270	0.4285714285714286	
148016	113	130	1	7	924	171	1297	0.4285714285714286	
146360	113	130	1	7	959	167	1266	0.4285714285714286	
143808	113	130	1	6	959	177	1258	0.375	
142638	185	130	1	5	1019	196	1266	0.30000000000000004	
141190	113	130	2	5	962	181	1238	0.30000000000000004	
140893	113	130	2	5	969	178	1234	0.25	
137283	160	78	3	5	985	198	1086	0.35	
132613	113	138	4	5	944	176	1215	0.30000000000000004	
132541	187	70	4	5	1008	167	1019	0.30000000000000004	
130155	231	94	4	4	1053	191	1204	0.1875	
