54254.0	26600.9	158694	146	144	1	8
55220.0	26458.300000000003	158978	102	137	1	8
56456.0	24836.128571428573	152737	126	130	0	7
57094.0	24772.328571428574	152179	126	130	0	7
58758.0	23124.5	151685	130	118	0	6
62954.0	21283.1	142691	126	112	1	5
73704.0	18671.4	132954	126	65	3	4
105100.0	18228.6	131146	125	32	8	4
47974.0	28116.5	165745	146	144	0	9
50258.0	27696.7	162627	74	141	1	9
53574.0	26670.6	159581	146	144	1	8
57462.0	24688.942857142858	152808	130	136	0	7
58100.0	24625.14285714286	152250	130	136	0	7
61632.0	22979.9	146589	126	125	1	6
67756.0	21268.300000000003	137943	126	125	2	5
