161509,146,144,1,9,879,112,1396,0.5277777777777778	
158694,146,144,1,8,909,112,1391,0.46875	
153670,130,136,0,7,1093,155,1209,0.3928571428571429	
153312,130,131,0,7,1150,151,1164,0.3928571428571429	
161374,99,96,2,6,920,144,1227,0.33333333333333337	
143553,126,112,1,5,1081,166,1160,0.25	
139204,136,102,4,6,959,153,1057,0.20833333333333337	
141303,142,77,4,5,1129,120,1101,0.30000000000000004	
138071,177,75,6,5,928,169,1104,0.30000000000000004	
143215,171,74,4,4,1213,149,1051,0.1875	
132208,149,92,10,5,958,119,1020,0.15000000000000002	
