158694	146	144	1	8	909	112	1391	0.46875	
158978	102	137	1	8	928	150	1304	0.46875	
152737	126	130	0	7	1066	158	1231	0.4285714285714286	
152179	126	130	0	7	1079	157	1223	0.4285714285714286	
151685	130	118	0	6	1111	159	1190	0.29166666666666663	
142691	126	112	1	5	1075	162	1170	0.25	
132954	126	65	3	4	1050	162	1071	0.1875	
131146	125	32	8	4	1087	125	830	0.25	
165745	146	144	0	9	901	122	1414	0.5	
162627	74	141	1	9	843	114	1342	0.5	
159581	146	144	1	8	893	122	1372	0.46875	
152808	130	136	0	7	1087	151	1219	0.3928571428571429	
152250	130	136	0	7	1100	150	1211	0.3928571428571429	
146589	126	125	1	6	1050	156	1221	0.33333333333333337	
137943	126	125	2	5	1052	158	1174	0.30000000000000004	
