108916	43	138	14	5	501	90	1168	0.44999999999999996	
113215	43	138	13	5	510	96	1173	0.44999999999999996	
114352	43	138	12	4	537	106	1226	0.375	
114867	43	138	11	4	555	109	1224	0.3125	
121774	43	99	9	4	534	125	1288	0.4375	
119168	43	79	9	4	542	125	1327	0.4375	
121841	43	138	8	4	552	125	1298	0.375	
126028	43	71	8	4	541	125	1365	0.4375	
125556	43	138	7	4	581	104	1320	0.375	
130969	43	64	7	4	569	133	1341	0.375	
129062	43	138	6	4	593	114	1339	0.375	
135044	43	73	6	5	576	122	1342	0.44999999999999996	
135560	43	138	5	5	587	133	1341	0.4	
133988	43	120	5	5	587	130	1423	0.44999999999999996	
135783	43	73	5	5	591	130	1384	0.44999999999999996	
138629	43	120	4	5	595	136	1445	0.44999999999999996	
142670	43	79	4	6	600	124	1441	0.5	
141329	43	138	3	6	615	130	1435	0.45833333333333337	
145577	43	114	3	5	638	140	1444	0.5	
152802	43	73	3	6	627	129	1489	0.5	
146926	43	138	2	6	651	115	1488	0.5	
148249	43	137	2	6	655	128	1418	0.5	
151143	43	137	1	5	674	147	1443	0.44999999999999996	
153215	45	137	0	5	729	157	1431	0.35	
169318	55	124	0	8	695	135	1490	0.53125	
159966	105	72	0	7	811	138	1424	0.4285714285714286	
