44319.6	85656.0	108916	43	138	14	5
45276.5	79656.0	113215	43	138	13	5
45863.2	73656.0	114352	43	138	12	4
46473.7	67656.0	114867	43	138	11	4
47120.4	55188.0	121774	43	99	9	4
47298.8	54948.0	119168	43	79	9	4
47662.1	49656.0	121841	43	138	8	4
47972.8	48852.0	126028	43	71	8	4
49253.6	43656.0	125556	43	138	7	4
49563.9	42768.0	130969	43	64	7	4
50343.2	37656.0	129062	43	138	6	4
51240.4	36876.0	135044	43	73	6	5
51673.0	31656.0	135560	43	138	5	5
51861.8	31440.0	133988	43	120	5	5
52202.3	30876.0	135783	43	73	5	5
52819.9	25440.0	138629	43	120	4	5
54226.0	24948.0	142670	43	79	4	6
54657.9	19656.0	141329	43	138	3	6
56011.7	19368.0	145577	43	114	3	5
56697.2	18876.0	152802	43	73	3	6
57140.6	13656.0	146926	43	138	2	6
57558.9	13644.0	148249	43	137	2	6
58151.3	7644.0	151143	43	137	1	5
60636.5	1644.0	153215	45	137	0	5
63329.3	1488.0	169318	55	124	0	8
67448.02857142857	864.0	159966	105	72	0	7
