132500	163	139	13	5	799	109	841	0.2363636363636364	
134460	78	143	12	7	717	97	898	0.2077922077922078	
137937	426	165	6	8	1250	124	1087	0.25	
139069	397	124	3	6	1363	176	986	0.37878787878787873	
140630	81	148	10	8	673	101	1269	0.2159090909090909	
141472	201	166	10	6	1034	113	972	0.25757575757575757	
142525	75	144	8	8	750	136	1038	0.22727272727272727	
142709	253	156	5	8	1225	179	1020	0.2727272727272727	
143667	99	165	7	8	759	125	1042	0.22727272727272727	
143810	169	164	7	6	1039	115	903	0.2727272727272727	
144030	155	166	8	7	771	91	1002	0.22077922077922077	
144588	96	162	8	6	849	105	1181	0.2272727272727273	
144682	67	152	10	8	724	124	907	0.20454545454545453	
145538	155	166	8	9	850	89	1123	0.2121212121212121	
145850	119	136	8	7	946	105	1085	0.24675324675324675	
146084	195	157	7	6	1009	132	985	0.28787878787878785	
146252	171	156	6	8	970	88	1156	0.26136363636363635	
146645	166	140	8	6	918	124	1060	0.22727272727272727	
147348	44	161	7	8	656	135	1216	0.19318181818181818	
147797	166	162	8	7	840	107	1141	0.2077922077922078	
148451	148	159	9	6	974	116	971	0.22727272727272727	
148854	148	159	9	6	962	119	980	0.22727272727272727	
148880	124	160	6	7	946	123	1125	0.27272727272727276	
148977	153	164	10	9	923	106	853	0.20202020202020202	
149025	155	134	5	6	965	133	960	0.24242424242424243	
149660	117	80	9	4	823	142	956	0.29545454545454547	
149759	222	146	5	8	1087	90	1105	0.2727272727272727	
149803	177	146	7	8	763	135	1265	0.2159090909090909	
149842	312	170	4	7	1292	150	1034	0.2987012987012987	
150139	79	152	9	7	773	128	1095	0.23376623376623376	
150609	114	154	8	9	638	105	1315	0.1717171717171717	
150920	166	162	9	10	915	79	1012	0.20909090909090908	
151003	261	142	7	7	892	148	1262	0.2077922077922078	
151211	279	165	5	6	1015	141	1180	0.2727272727272727	
151597	98	165	5	9	1023	150	1092	0.23232323232323232	
151818	57	152	9	8	696	113	1135	0.20454545454545453	
151971	138	168	6	9	909	149	1196	0.2424242424242424	
152114	156	142	8	6	990	134	962	0.22727272727272727	
152150	133	164	9	10	733	111	1343	0.16363636363636364	
152259	241	162	6	7	1228	136	1017	0.3116883116883117	
152839	147	127	6	8	899	154	1145	0.26136363636363635	
152916	74	155	9	9	658	107	1140	0.1717171717171717	
153389	42	150	5	8	709	133	1332	0.20454545454545453	
153486	135	166	8	7	963	101	991	0.2597402597402597	
153550	199	180	3	7	1070	177	1029	0.27272727272727276	
153790	147	126	8	7	936	120	989	0.1948051948051948	
153946	109	167	8	9	866	122	947	0.23232323232323232	
154227	204	171	5	8	1034	150	1099	0.22727272727272727	
154451	356	137	3	9	1454	132	926	0.2828282828282828	
154645	161	164	5	7	951	141	968	0.23376623376623376	
154675	153	168	7	7	1033	115	939	0.23376623376623376	
154870	148	170	8	7	963	124	972	0.1948051948051948	
154973	58	161	8	10	689	119	1269	0.18181818181818182	
155083	147	126	8	7	920	120	997	0.1948051948051948	
155062	143	170	8	7	925	119	1007	0.20779220779220778	
155254	143	144	8	7	926	136	1004	0.2077922077922078	
155324	235	173	7	8	849	139	1070	0.18181818181818182	
155486	147	126	8	7	908	123	1006	0.1948051948051948	
155577	143	144	8	7	934	132	1000	0.2077922077922078	
155665	67	157	9	8	834	103	1113	0.19318181818181818	
155810	145	128	8	7	919	128	994	0.1948051948051948	
156030	159	171	6	7	1030	130	968	0.23376623376623376	
156544	193	161	6	8	864	147	1234	0.20454545454545456	
156663	122	148	6	10	782	123	1048	0.1909090909090909	
156936	105	176	7	8	850	127	1045	0.22727272727272727	
157140	173	90	6	7	935	94	1098	0.2077922077922078	
157195	118	168	6	8	878	138	1184	0.25	
157435	151	168	8	8	911	107	1163	0.20454545454545456	
157750	112	172	9	9	808	106	1090	0.19191919191919193	
158151	147	168	7	8	949	118	1117	0.20454545454545453	
158316	15	161	7	10	503	137	1405	0.15454545454545454	
158464	32	161	6	9	609	125	1344	0.1717171717171717	
159463	145	170	7	8	896	121	999	0.18181818181818182	
160714	147	168	7	8	909	122	1049	0.19318181818181818	
160993	136	126	7	8	919	132	1028	0.18181818181818182	
162100	166	169	6	10	833	98	1342	0.16363636363636364	
162325	163	168	7	9	921	138	951	0.1818181818181818	
162526	147	127	6	8	977	137	1141	0.20454545454545453	
162693	153	126	7	8	932	129	1041	0.18181818181818182	
162741	146	162	6	11	933	98	1211	0.2066115702479339	
162822	215	165	7	7	1152	130	1085	0.23376623376623376	
163086	151	157	7	9	911	121	1034	0.1717171717171717	
163228	56	168	7	9	795	104	1058	0.1818181818181818	
163539	153	168	6	9	781	111	1179	0.1818181818181818	
163576	161	164	6	9	804	126	1163	0.1717171717171717	
163763	115	167	6	8	870	109	1100	0.20454545454545453	
163841	296	150	4	10	1105	114	1303	0.21818181818181817	
164008	166	159	6	9	845	101	1270	0.1717171717171717	
164189	115	168	7	9	866	115	1037	0.1818181818181818	
164413	37	161	6	10	647	126	1325	0.16363636363636364	
164549	143	144	7	8	892	123	1050	0.18181818181818182	
164566	145	129	7	9	993	127	988	0.1818181818181818	
164647	52	167	7	10	789	113	1001	0.16363636363636364	
164761	161	157	5	11	741	115	1361	0.15702479338842976	
165312	147	171	6	9	963	112	1031	0.1818181818181818	
165502	145	153	5	10	889	122	1220	0.20909090909090908	
166017	168	168	6	10	1011	108	990	0.19090909090909092	
166389	134	155	5	10	842	103	1322	0.16363636363636364	
166836	134	166	4	10	868	102	1319	0.17272727272727273	
173630	149	140	4	10	863	118	1320	0.16363636363636364	
