

	155301.0	27000.0
	162113.0	24000.0
	163684.0	18000.0
	167106.0	0.0


	141959.0	36000.0
	150060.0	33000.0
	150846.0	30000.0
	151610.0	24000.0
	155262.0	21000.0
	163684.0	18000.0
	166630.0	12000.0
	167106.0	0.0


	133639.0	33000.0
	137415.0	27000.0
	145681.0	21000.0
	159657.0	15000.0
	166630.0	12000.0
	167106.0	0.0


	129791.0	36000.0
	133639.0	33000.0
	137415.0	27000.0
	142696.0	24000.0
	145681.0	21000.0
	150134.0	18000.0
	159657.0	15000.0
	163744.0	12000.0
	167106.0	0.0


	125290.0	45000.0
	125998.0	39000.0
	128899.0	33000.0
	132518.0	30000.0
	137415.0	27000.0
	141098.0	24000.0
	145681.0	21000.0
	146121.0	18000.0
	155306.0	15000.0
	163744.0	12000.0
	167106.0	0.0


	125290.0	45000.0
	125998.0	39000.0
	127123.0	33000.0
	131669.0	30000.0
	137415.0	27000.0
	141098.0	24000.0
	145681.0	21000.0
	146121.0	18000.0
	155306.0	15000.0
	163439.0	12000.0
	167106.0	0.0


	125290.0	45000.0
	125998.0	39000.0
	127123.0	33000.0
	131472.0	30000.0
	134862.0	27000.0
	140069.0	21000.0
	146121.0	18000.0
	154968.0	15000.0
	163439.0	12000.0
	167106.0	0.0


	109837.0	48000.0
	125290.0	45000.0
	125998.0	39000.0
	127123.0	33000.0
	131472.0	30000.0
	134862.0	27000.0
	138380.0	24000.0
	140069.0	21000.0
	146121.0	18000.0
	154968.0	15000.0
	162366.0	12000.0
	167106.0	0.0


	109837.0	48000.0
	125290.0	45000.0
	125998.0	39000.0
	127123.0	33000.0
	128634.0	30000.0
	134146.0	24000.0
	140069.0	21000.0
	144243.0	18000.0
	154968.0	15000.0
	162366.0	12000.0
	167106.0	0.0


	109837.0	48000.0
	121133.0	39000.0
	127123.0	33000.0
	128410.0	30000.0
	134146.0	24000.0
	140069.0	21000.0
	144243.0	18000.0
	154968.0	15000.0
	158765.0	12000.0
	167106.0	0.0


	109837.0	48000.0
	121133.0	39000.0
	124761.0	36000.0
	127123.0	33000.0
	128410.0	30000.0
	132764.0	27000.0
	134146.0	24000.0
	140069.0	21000.0
	144243.0	18000.0
	154968.0	15000.0
	158765.0	12000.0
	167106.0	0.0


	109837.0	48000.0
	121133.0	39000.0
	124761.0	36000.0
	126567.0	27000.0
	134146.0	24000.0
	140069.0	21000.0
	141732.0	18000.0
	149853.0	15000.0
	155617.0	12000.0
	167106.0	0.0


	109837.0	48000.0
	119715.0	45000.0
	120347.0	42000.0
	121133.0	39000.0
	124761.0	36000.0
	124971.0	33000.0
	126567.0	27000.0
	134146.0	24000.0
	140069.0	21000.0
	141732.0	18000.0
	149853.0	15000.0
	151514.0	12000.0
	167106.0	0.0


	109837.0	48000.0
	119548.0	42000.0
	121133.0	39000.0
	123334.0	36000.0
	124971.0	33000.0
	126447.0	30000.0
	126567.0	27000.0
	134146.0	24000.0
	139269.0	21000.0
	141732.0	18000.0
	149638.0	15000.0
	151514.0	12000.0
	167106.0	0.0


	109837.0	48000.0
	118102.0	39000.0
	122624.0	36000.0
	124971.0	33000.0
	126447.0	30000.0
	126567.0	27000.0
	134146.0	24000.0
	135912.0	21000.0
	141732.0	18000.0
	149638.0	15000.0
	151514.0	12000.0
	167106.0	0.0


	109837.0	48000.0
	115227.0	39000.0
	122624.0	36000.0
	124971.0	33000.0
	126447.0	30000.0
	126567.0	27000.0
	134146.0	24000.0
	135912.0	21000.0
	141732.0	18000.0
	146583.0	15000.0
	151514.0	12000.0
	167106.0	0.0


	109837.0	48000.0
	115227.0	39000.0
	122624.0	36000.0
	124630.0	33000.0
	126447.0	30000.0
	126567.0	27000.0
	131565.0	24000.0
	135912.0	21000.0
	141732.0	18000.0
	146583.0	15000.0
	151514.0	12000.0
	167106.0	0.0


	109837.0	48000.0
	115227.0	39000.0
	122624.0	36000.0
	124630.0	33000.0
	126447.0	30000.0
	126567.0	27000.0
	131538.0	24000.0
	135912.0	21000.0
	141732.0	18000.0
	146583.0	15000.0
	151514.0	12000.0
	167106.0	0.0


	109837.0	48000.0
	115227.0	39000.0
	122624.0	36000.0
	124465.0	30000.0
	126567.0	27000.0
	131538.0	24000.0
	135912.0	21000.0
	140645.0	18000.0
	146583.0	15000.0
	151514.0	12000.0
	167106.0	0.0


	109837.0	48000.0
	115227.0	39000.0
	122397.0	30000.0
	126567.0	27000.0
	131538.0	24000.0
	135912.0	21000.0
	140645.0	18000.0
	146583.0	15000.0
	151514.0	12000.0
	167106.0	0.0


