484356	1069	171	8	15	4903	718	4568	0.1166666666666667	
514395	1128	158	5	19	4764	669	4759	0.23684210526315785	
510619	1213	183	5	20	4824	738	4702	0.23750000000000004	
486756	1046	173	7	17	4619	684	4804	0.2941176470588235	
478900	1008	196	11	20	4471	660	4616	0.22499999999999998	
483991	1316	153	6	15	5054	797	4626	0.15000000000000002	
484356	1069	171	8	15	4903	718	4568	0.1166666666666667	
483740	948	164	10	15	4722	683	4495	0.1333333333333333	
481728	1154	176	10	14	4758	748	4681	0.1964285714285714	
476948	1071	186	11	15	4751	711	4360	0.15000000000000002	
479955	1232	121	12	14	4896	771	4548	0.1071428571428571	
520691	1200	192	3	22	4827	713	4866	0.34090909090909094	
491199	1245	169	7	14	5101	729	4487	0.0714285714285714	
487661	1210	185	8	15	5074	752	4555	0.08333333333333337	
504132	1080	159	7	19	4647	841	4631	0.26315789473684215	
495422	1124	171	9	18	4685	766	4595	0.23611111111111116	
490588	1252	99	10	16	4592	687	4993	0.1875	
477298	1284	150	20	15	4570	761	4388	0.19999999999999996	
518000	1061	183	8	22	4499	766	4884	0.2954545454545454	
481005	1306	165	10	16	4930	673	4691	0.203125	
483222	1480	100	12	14	5240	760	4442	0.0892857142857143	
483203	1572	169	12	14	4962	745	4764	0.125	
494200	1277	189	9	19	4628	749	4913	0.2763157894736842	
501265	1178	203	4	18	5049	753	4608	0.23611111111111116	
499461	1178	182	6	18	4832	729	4725	0.26388888888888884	
494826	1042	176	9	19	4590	719	4758	0.2763157894736842	
482474	1060	171	11	16	4865	697	4474	0.140625	
504921	1178	182	6	19	4839	732	4649	0.2894736842105263	
504144	1215	180	6	18	4935	731	4658	0.2222222222222222	
504088	1118	131	8	18	4800	700	4744	0.16666666666666663	
480991	1480	160	15	15	5207	753	4443	0.1333333333333333	
485373	1097	168	13	16	4785	718	4329	0.234375	
487964	1190	172	10	17	4649	727	4741	0.20588235294117652	
482263	1135	133	13	18	4698	716	4714	0.20833333333333337	
507883	1090	195	6	19	4793	721	4642	0.22368421052631582	
486420	1062	119	10	17	4852	683	4532	0.16176470588235292	
506279	1287	176	5	18	4955	712	4678	0.3055555555555556	
488690	1239	203	10	16	5007	764	4300	0.21875	
505959	1287	192	7	17	4957	777	4682	0.22058823529411764	
490804	1363	176	9	15	5282	742	4370	0.1166666666666667	
502146	1077	164	10	20	4517	666	4794	0.25	
511822	1360	186	7	19	4732	768	4774	0.2894736842105263	
510541	1313	161	5	18	4980	808	4559	0.26388888888888884	
512402	1087	169	8	20	4590	771	4718	0.26249999999999996	
489953	1307	116	11	15	4956	750	4636	0.21666666666666667	
483095	1150	133	13	18	4713	716	4714	0.20833333333333337	
497128	1224	183	8	17	4951	664	4554	0.23529411764705888	
494853	1064	203	10	16	4732	724	4503	0.203125	
505223	1122	203	7	19	4860	703	4500	0.2763157894736842	
493861	1067	192	11	15	4763	727	4318	0.1333333333333333	
496885	1083	203	9	18	4853	745	4573	0.3055555555555556	
505262	1131	158	6	21	4989	719	4615	0.25	
488382	1097	188	12	18	4548	720	4762	0.33333333333333337	
507611	1283	159	9	19	4658	819	4692	0.3026315789473685	
515160	1397	162	6	21	4845	802	4944	0.26190476190476186	
513221	1058	180	8	19	4721	774	4651	0.22368421052631582	
496637	903	130	10	15	5001	633	4207	0.15000000000000002	
497520	887	179	10	18	4757	730	4405	0.25	
488022	1178	157	13	16	4934	699	4534	0.15625	
504538	1238	183	7	18	4976	700	4585	0.2777777777777778	
488286	1168	162	13	17	4861	701	4352	0.17647058823529416	
495053	1246	183	11	17	4875	709	4515	0.2647058823529411	
516850	1118	182	4	23	5119	724	4481	0.28260869565217395	
512335	1098	203	8	19	4829	796	4521	0.25	
512345	1089	195	8	21	4775	781	4509	0.29761904761904767	
515750	1093	167	7	21	4845	738	4572	0.23809523809523814	
502114	1250	187	9	20	4733	781	4785	0.2875	
486625	1313	161	16	17	4973	812	4160	0.23529411764705888	
497468	1365	101	13	15	4990	783	4212	0.15000000000000002	
503802	938	182	11	17	4753	638	4348	0.2647058823529411	
493203	995	185	12	19	4625	739	4401	0.2763157894736842	
490611	1222	175	10	18	5059	720	4470	0.2222222222222222	
491707	1011	175	11	19	4752	719	4560	0.26315789473684215	
502647	1175	195	9	18	4919	713	4534	0.25	
501472	1140	174	10	20	4725	696	4662	0.275	
494610	1114	134	12	16	4916	734	4323	0.1875	
496142	1114	175	12	16	4918	728	4307	0.1875	
502031	1116	173	8	18	5103	736	4488	0.26388888888888884	
493035	1109	186	11	19	4932	726	4435	0.21052631578947367	
500297	1345	165	9	21	4896	765	4581	0.2857142857142857	
494855	936	203	12	19	4646	668	4341	0.2894736842105263	
496661	1333	157	12	17	4717	798	4635	0.27941176470588236	
502920	1204	142	9	18	4982	734	4482	0.23611111111111116	
505821	1167	203	7	19	4996	727	4525	0.2763157894736842	
499649	1296	178	9	17	4995	682	4485	0.25	
512863	1091	195	9	21	4712	680	4501	0.30952380952380953	
508663	1120	183	6	19	5117	753	4521	0.2894736842105263	
491304	1114	161	14	18	4796	703	4413	0.2777777777777778	
508082	1084	173	9	18	5113	730	4185	0.2222222222222222	
501906	1167	171	11	21	4682	693	4734	0.27380952380952384	
497388	1139	157	11	18	4900	742	4410	0.19444444444444442	
499949	1065	189	10	21	4816	691	4590	0.3571428571428571	
499210	1231	195	13	16	5053	718	4297	0.171875	
494573	1184	173	13	18	4922	753	4339	0.23611111111111116	
500583	1417	159	10	18	5010	716	4309	0.18055555555555558	
511623	1264	170	8	21	4871	751	4714	0.27380952380952384	
507410	1282	170	8	20	4889	766	4699	0.25	
493481	1452	185	16	17	4975	725	4355	0.27941176470588236	
497004	1134	160	13	18	4847	770	4381	0.2222222222222222	
500882	1134	152	12	18	4799	708	4472	0.25	
501843	1349	164	15	16	4754	765	4531	0.234375	
509631	1209	180	12	20	4763	735	4620	0.3125	
509631	1209	180	12	20	4763	735	4620	0.3125	
498197	1293	175	13	18	4959	761	4535	0.26388888888888884	
515004	1372	169	7	20	5130	745	4716	0.25	
496103	1305	157	13	19	4772	759	4720	0.26315789473684215	
