1476.0	214969.0	155219	112	140	0	10
1536.0	211583.0	152033	112	140	0	9
1572.0	198144.0	142416	104	124	0	6
7512.0	194801.0	140841	123	90	1	6
13464.0	190819.0	137641	104	124	2	7
13488.0	187908.0	134580	104	124	2	5
1104.0	227433.0	162823	244	110	0	7
1116.0	226658.0	162528	232	105	0	8
1140.0	226164.0	162054	244	110	0	7
1164.0	223145.0	159615	232	105	0	7
1236.0	222622.0	163184	198	109	0	8
1560.0	210106.0	156424	127	126	0	7
37536.0	168110.0	126148	73	86	6	5
2004.0	196932.0	141954	78	129	0	6
13560.0	181349.0	132801	78	114	2	6
19488.0	175521.0	127195	78	133	3	6
25572.0	171737.0	124411	78	133	4	5
25908.0	171390.0	118758	122	1	4	3
31392.0	171067.0	123541	78	133	5	6
32160.0	169837.0	124713	72	92	5	4
32220.0	168620.0	124776	64	92	5	4
37668.0	166823.0	124877	65	58	6	4
38220.0	165827.0	122165	64	106	6	4
43740.0	164696.0	115628	79	69	7	4
49740.0	155357.0	107567	79	50	8	3
