155219	112	140	0	10	1019	123	1307	0.475	
152033	112	140	0	9	1027	128	1294	0.5277777777777778	
142416	104	124	0	6	992	131	1327	0.6666666666666666	
140841	123	90	1	6	961	126	1330	0.6666666666666666	
137641	104	124	2	7	929	122	1313	0.6071428571428571	
134580	104	124	2	5	956	124	1284	0.8	
162823	244	110	0	7	1133	92	1330	0.6785714285714286	
162528	232	105	0	8	1115	93	1325	0.59375	
162054	244	110	0	7	1123	95	1337	0.6428571428571429	
159615	232	105	0	7	1115	97	1321	0.6428571428571429	
163184	198	109	0	8	1027	103	1360	0.59375	
156424	127	126	0	7	934	130	1350	0.6071428571428571	
126148	73	86	6	5	744	128	1261	0.75	
141954	78	129	0	6	981	167	1239	0.625	
132801	78	114	2	6	856	130	1311	0.6666666666666666	
127195	78	133	3	6	847	124	1302	0.6666666666666666	
124411	78	133	4	5	839	131	1235	0.75	
118758	122	1	4	3	992	159	1017	0.9166666666666666	
123541	78	133	5	6	831	116	1291	0.6666666666666666	
124713	72	92	5	4	818	180	1186	0.6875	
124776	64	92	5	4	794	185	1182	0.6875	
124877	65	58	6	4	764	139	1210	0.75	
122165	64	106	6	4	787	185	1121	0.6875	
115628	79	69	7	4	901	145	1001	0.8125	
107567	79	50	8	3	892	145	950	1.0	
