164130,55,147,0,10,832,123,1370,0.5	
162223,100,126,0,9,840,170,1365,0.4722222222222222	
158104,100,126,0,8,843,181,1351,0.40625	
155174,100,126,0,7,843,188,1344,0.3571428571428571	
153245,100,126,0,7,891,190,1301,0.3214285714285714	
149424,99,78,0,5,920,174,1336,0.19999999999999996	
151008,76,75,1,5,933,144,1251,0.15000000000000002	
147428,79,80,2,5,842,190,1228,0.15000000000000002	
147753,168,69,0,5,1078,155,1290,0.15000000000000002	
149982,186,69,0,5,1101,151,1284,0.09999999999999998	
150789,184,41,0,4,1115,152,1257,0.0625	
149146,219,52,0,4,1144,160,1255,0.0	
144182,177,54,1,4,1045,162,1241,0.0625	
143045,168,69,1,4,1073,155,1282,0.0	
140327,150,79,2,4,1070,135,1161,0.0	
132419,58,70,5,4,820,177,1156,0.125	
131794,58,70,5,4,836,170,1145,0.125	
132818,182,56,4,4,953,190,1175,0.125	
134304,176,57,4,4,986,156,1179,0.0625	
134198,176,58,4,4,989,155,1177,0.0625	
132779,176,61,4,4,998,152,1168,0.0625	
131647,176,68,5,4,985,152,1165,0.0625	
