43626.0	28547.0	164130	55	147	0	10
45040.0	27332.633333333335	162223	100	126	0	9
45322.0	25910.9	158104	100	126	0	8
45406.0	24716.257142857143	155174	100	126	0	7
47830.0	24266.071428571428	153245	100	126	0	7
49078.0	21414.4	149424	99	78	0	5
55138.0	21151.800000000003	151008	76	75	1	5
57170.0	20830.800000000003	147428	79	80	2	5
57440.0	20793.300000000003	147753	168	69	0	5
58722.0	20710.2	149982	186	69	0	5
59414.0	19602.9	150789	184	41	0	4
61310.0	19193.6	149146	219	52	0	4
61964.0	19082.2	144182	177	54	1	4
63190.0	18814.5	143045	168	69	1	4
68620.0	18541.7	140327	150	79	2	4
73704.0	18387.9	132419	58	70	5	4
74420.0	18314.4	131794	58	70	5	4
75750.0	18278.800000000003	132818	182	56	4	4
76932.0	18068.4	134304	176	57	4	4
77070.0	18067.800000000003	134198	176	58	4	4
77484.0	17952.9	132779	176	61	4	4
82834.0	17920.7	131647	176	68	5	4
