165048	74	141	0	9	879	123	1380	0.4722222222222222	
162015	146	144	0	9	921	128	1388	0.4444444444444444	
144855	102	129	1	7	864	154	1289	0.4642857142857143	
139993	102	129	2	6	861	154	1227	0.41666666666666663	
138261	102	129	2	6	886	147	1209	0.375	
133361	107	107	3	6	893	144	1215	0.33333333333333337	
134892	138	130	3	5	832	145	1300	0.30000000000000004	
121444	34	90	8	5	538	143	1292	0.35	
119161	123	82	6	4	964	156	890	0.1875	
162791	152	145	0	9	909	110	1424	0.5277777777777778	
143062	117	132	0	5	998	161	1279	0.25	
140970	117	132	1	5	993	158	1276	0.25	
128140	106	136	3	5	897	179	1237	0.25	
128515	110	133	4	5	886	169	1136	0.19999999999999996	
124198	106	77	4	4	890	190	1137	0.125	
123083	112	73	6	4	906	157	1023	0.0625	
116477	107	97	9	4	845	153	998	0.3125	
