46166.0	176353.33333333334	165048	74	141	0	9
49046.0	173197.66666666666	162015	146	144	0	9
52068.0	154677.7142857143	144855	102	129	1	7
57918.0	148868.0	139993	102	129	2	6
59084.0	146868.0	138261	102	129	2	6
65448.0	141460.0	133361	107	107	3	6
62720.0	142552.0	134892	138	130	3	5
76956.0	128916.0	121444	34	90	8	5
87302.0	124560.0	119161	123	82	6	4
48290.0	174521.66666666666	162791	152	145	0	9
53002.0	150425.0	143062	117	132	0	5
58716.0	148330.0	140970	117	132	1	5
66058.0	135509.0	128140	106	136	3	5
71428.0	135447.0	128515	110	133	4	5
71840.0	129409.0	124198	106	77	4	4
84304.0	127757.0	123083	112	73	6	4
99156.0	122914.0	116477	107	97	9	4
