	167106.0	0.0


	142887.0	36000.0
	150130.0	27000.0
	158747.0	24000.0
	161506.0	18000.0
	167106.0	0.0


	141121.0	42000.0
	142887.0	36000.0
	142887.0	36000.0
	143164.0	33000.0
	150130.0	27000.0
	150130.0	27000.0
	158732.0	24000.0
	161506.0	18000.0
	167106.0	0.0


	137644.0	42000.0
	137775.0	39000.0
	140429.0	36000.0
	143164.0	33000.0
	143164.0	33000.0
	150130.0	27000.0
	158732.0	24000.0
	161506.0	18000.0
	167106.0	0.0


	137644.0	42000.0
	137644.0	42000.0
	137775.0	39000.0
	137775.0	39000.0
	140429.0	36000.0
	143164.0	33000.0
	150130.0	27000.0
	158732.0	24000.0
	161506.0	18000.0
	167106.0	0.0


	135110.0	42000.0
	137775.0	39000.0
	137775.0	39000.0
	138884.0	36000.0
	140849.0	30000.0
	150130.0	27000.0
	155858.0	24000.0
	161506.0	18000.0
	167106.0	0.0


	133225.0	42000.0
	137775.0	39000.0
	138884.0	36000.0
	140849.0	30000.0
	150130.0	27000.0
	155858.0	24000.0
	161506.0	18000.0
	167106.0	0.0


	133225.0	42000.0
	133225.0	42000.0
	137775.0	39000.0
	138884.0	36000.0
	140849.0	30000.0
	150130.0	27000.0
	155858.0	24000.0
	161506.0	18000.0
	167106.0	0.0


	133225.0	42000.0
	133225.0	42000.0
	137775.0	39000.0
	138884.0	36000.0
	140849.0	30000.0
	150130.0	27000.0
	155858.0	24000.0
	161506.0	18000.0
	167106.0	0.0


	133225.0	42000.0
	133225.0	42000.0
	137775.0	39000.0
	138884.0	36000.0
	140849.0	30000.0
	150130.0	27000.0
	155858.0	24000.0
	161506.0	18000.0
	167106.0	0.0


	133225.0	42000.0
	133225.0	42000.0
	137775.0	39000.0
	138884.0	36000.0
	140849.0	30000.0
	150130.0	27000.0
	155858.0	24000.0
	161506.0	18000.0
	167106.0	0.0


	129663.0	45000.0
	133225.0	42000.0
	133225.0	42000.0
	136142.0	39000.0
	138884.0	36000.0
	140849.0	30000.0
	150130.0	27000.0
	155858.0	24000.0
	161506.0	18000.0
	167106.0	0.0


	129663.0	45000.0
	133225.0	42000.0
	133225.0	42000.0
	136142.0	39000.0
	138884.0	36000.0
	140849.0	30000.0
	150130.0	27000.0
	155858.0	24000.0
	161506.0	18000.0
	167106.0	0.0


	129663.0	45000.0
	129663.0	45000.0
	133225.0	42000.0
	133225.0	42000.0
	136142.0	39000.0
	138884.0	36000.0
	140849.0	30000.0
	150130.0	27000.0
	155858.0	24000.0
	161506.0	18000.0
	167106.0	0.0


	123517.0	48000.0
	129663.0	45000.0
	129663.0	45000.0
	133225.0	42000.0
	133225.0	42000.0
	136142.0	39000.0
	138884.0	36000.0
	140849.0	30000.0
	150130.0	27000.0
	155858.0	24000.0
	161506.0	18000.0
	167106.0	0.0


	121288.0	51000.0
	123517.0	48000.0
	123517.0	48000.0
	129663.0	45000.0
	129663.0	45000.0
	133225.0	42000.0
	136142.0	39000.0
	138371.0	36000.0
	140849.0	30000.0
	150130.0	27000.0
	155858.0	24000.0
	161506.0	18000.0
	167106.0	0.0


	120932.0	54000.0
	121288.0	51000.0
	121288.0	51000.0
	123517.0	48000.0
	123517.0	48000.0
	129663.0	45000.0
	130660.0	39000.0
	138371.0	36000.0
	140849.0	30000.0
	150130.0	27000.0
	155858.0	24000.0
	161506.0	18000.0
	167106.0	0.0


	119467.0	48000.0
	129663.0	45000.0
	130660.0	39000.0
	138371.0	36000.0
	140849.0	30000.0
	150130.0	27000.0
	155858.0	24000.0
	161506.0	18000.0
	167106.0	0.0


	119467.0	48000.0
	119467.0	48000.0
	129663.0	45000.0
	130660.0	39000.0
	138371.0	36000.0
	140849.0	30000.0
	150130.0	27000.0
	155858.0	24000.0
	161506.0	18000.0
	167106.0	0.0


	119467.0	48000.0
	119467.0	48000.0
	129663.0	45000.0
	130660.0	39000.0
	138371.0	36000.0
	140849.0	30000.0
	150130.0	27000.0
	155858.0	24000.0
	161506.0	18000.0
	167106.0	0.0


