415345	702	162	0	22	3231	495	3710	0.6477272727272727	
385116	627	175	8	17	2848	488	3570	0.6470588235294118	
371914	584	162	8	15	2904	498	3488	0.7166666666666667	
371238	655	169	11	14	2888	486	3449	0.75	
388761	753	188	0	18	3237	548	3713	0.7222222222222222	
394869	702	179	1	19	3117	552	3749	0.6447368421052632	
396322	710	188	1	19	3105	557	3762	0.631578947368421	
396817	683	188	1	19	3080	560	3744	0.631578947368421	
389063	707	167	1	17	3116	579	3746	0.7058823529411765	
368086	685	169	2	16	3240	499	3553	0.8125	
390958	756	167	0	19	3319	512	3698	0.6973684210526315	
391128	767	170	0	17	3319	547	3668	0.7058823529411765	
392832	667	188	0	18	3145	580	3675	0.6666666666666666	
379298	670	188	2	16	3113	589	3662	0.71875	
379371	667	188	2	16	3102	591	3665	0.71875	
376923	670	188	2	15	3121	598	3655	0.7666666666666667	
382061	662	158	3	17	2987	574	3726	0.6764705882352942	
376458	662	161	3	16	2999	581	3717	0.71875	
375655	662	158	4	16	2975	574	3711	0.703125	
365357	665	157	6	14	3051	571	3516	0.7678571428571429	
364967	665	157	7	14	3048	566	3507	0.7678571428571429	
