5940.0	948559.0	415345	702	162	0	22
149856.0	851286.0	385116	627	175	8	17
149976.0	842298.0	371914	584	162	8	15
203832.0	838216.0	371238	655	169	11	14
6576.0	916497.0	388761	753	188	0	18
24624.0	905787.0	394869	702	179	1	19
24684.0	905628.0	396322	710	188	1	19
24720.0	902103.0	396817	683	188	1	19
24948.0	896137.0	389063	707	167	1	17
41988.0	891764.0	368086	685	169	2	16
6144.0	932572.0	390958	756	167	0	19
6564.0	929288.0	391128	767	170	0	17
6960.0	905908.0	392832	667	188	0	18
43068.0	884004.0	379298	670	188	2	16
43092.0	882397.0	379371	667	188	2	16
43176.0	881029.0	376923	670	188	2	15
60888.0	869227.0	382061	662	158	3	17
60972.0	863660.0	376458	662	161	3	16
78888.0	859221.0	375655	662	158	4	16
114852.0	856741.0	365357	665	157	6	14
132792.0	855901.0	364967	665	157	7	14
