82706.0	132536.0	126176	196	97	6	4
98204.0	130486.0	125664	112	97	8	4
105736.0	128165.0	122998	81	74	10	4
130742.0	127958.0	118059	143	146	16	7
44162.0	164655.33333333334	153413	18	135	1	9
47450.0	162595.7142857143	152646	79	136	0	7
47664.0	149866.0	140905	64	132	0	6
47852.0	149549.0	140598	64	132	0	6
53500.0	141249.0	133722	64	98	1	5
56492.0	140959.0	133122	64	72	2	5
66234.0	136733.0	130455	92	98	3	4
68744.0	136332.0	128538	59	127	4	5
69234.0	133415.0	127783	124	77	3	4
82286.0	133160.0	127150	100	81	6	4
84698.0	131849.0	125926	118	109	6	4
